DATE,Num-CDE,CLIENT_ID,SEX,BIRTH,ID_PROD,PRICE_mensuel, Durée total,CATEG
2021-08-03,776825,162349,M,1972,196570,"297,96",43,0
2021-08-03,787693,224465,F,1973,135166,"313,66",55,0
2021-08-02,740091,207795,M,1965,14801,"520,59",43,0
2021-08-02,779855,161789,F,1978,278102,"587,66",25,0
2021-08-02,787116,162349,F,1973,196517,"361,48",43,0
2021-08-02,776720,176284,M,1963,196517,"387,81",31,0
2021-08-02,792998,146362,M,1981,312281,"767,61",43,0
2021-08-02,766350,145271,F,1973,195079,"451,81",43,0
2021-08-02,780872,161789,M,1976,278102,"601,66",25,0
2021-08-02,779220,176284,M,1987,15398,"491,28",31,0
2021-07-29,792792,146362,M,1962,35054,"600,68",43,0
2021-07-29,820268,204725,M,1981,261225,"615,52",43,0
2021-07-29,797546,176284,M,1966,15408,"335,05",31,0
2021-07-29,807967,176284,F,1978,14553,"253,29",31,0
2021-07-28,806031,162349,M,1993,196519,"312,45",43,0
2021-07-28,812065,172586,M,1973,128359,"297,52",31,0
2021-07-28,795502,176284,F,1974,19270,"390,24",31,0
2021-07-27,798772,176284,M,1969,15408,"341,76",31,0
2021-07-27,794813,146362,M,1964,35595,"799,14",43,0
2021-07-27,797021,177295,F,1982,15408,"335,05",31,0
2021-07-27,791187,175333,M,1971,15408,"341,76",31,0
2021-07-26,776607,162349,M,1965,15170,"466,33",43,0
2021-08-03,798205,156370,F,1996,195072,"313,6",43,0
2021-07-26,774041,161606,M,1965,305059,"379,27",43,0
2021-08-03,780692,56257,M,1972,196674,"394,65",31,0
2021-08-03,784195,172586,M,1979,127247,"221,22",43,0
2021-08-09,804811,146362,M,1960,261260,"668,8",43,0
2021-08-09,782366,176284,M,1972,15170,"403,26",31,0
2021-08-09,816475,176284,M,1983,167910,"334,55",31,0
2021-08-07,784972,162349,M,1966,14915,"635,79",43,0
2021-08-07,781886,146576,M,1986,277952,"501,3",31,0
2021-08-07,790048,162349,M,1995,196606,"224,47",43,0
2021-08-06,784173,207795,M,1981,278101,"395,77",43,0
2021-08-06,790658,162349,M,1964,196562,"359,01",43,0
2021-08-06,817144,224653,F,1982,260897,"484,81",31,0
2021-08-06,792857,204725,M,1969,15582,"526,21",43,0
2021-08-06,805687,201145,F,1980,278278,"642,04",25,0
2021-08-06,790019,207795,M,1971,278173,"337,65",43,0
2021-08-06,798865,176284,M,1987,15085,"411,03",31,0
2021-08-04,784399,162349,M,1976,196536,"347,03",43,0
2021-08-04,773059,207795,M,1976,14801,"528,39",43,0
2021-08-04,787120,162349,F,1977,196519,"311,17",43,0
2021-08-04,774135,140344,F,1995,196519,"349,85",43,0
2021-08-04,779725,161789,F,1986,275271,"560,82",25,0
2021-08-04,780407,176284,F,1972,195115,"259,11",31,0
2021-08-04,782281,160689,M,1980,277701,"520,87",28,0
2021-08-04,779724,161789,M,1976,275271,"560,82",25,0
2021-08-04,796022,152955,M,2001,235758,"138,99",31,0
2021-08-04,785768,162349,F,1979,13369,"528,88",43,0
2021-08-03,764124,140344,M,1971,194674,"319,39",43,0
2021-08-10,821000,204725,M,1964,312281,"633,69",43,0
2021-07-26,793715,176669,M,1973,15408,"341,76",31,0
2021-07-26,794181,176284,M,1968,195115,"293,68",31,0
2021-07-19,805937,130805,M,1970,196519,"444,69",43,0
2021-07-19,818430,224656,F,1984,53446,"113,99",43,0
2021-07-19,792247,163072,M,1964,196565,"400,62",31,0
2021-07-19,781465,146576,M,1963,277292,"474,36",31,0
2021-07-19,797923,146362,M,1977,278179,"696,24",43,0
2021-07-18,782034,207851,M,1960,167892,"2145,57",7,0
2021-07-18,805309,146576,M,1977,236980,"454,72",31,0
2021-07-18,798098,162349,M,1969,14935,"324,63",43,0
2021-07-18,798684,162349,M,1970,196527,"294,78",43,0
2021-07-18,808087,162349,M,1975,196519,"312,45",43,0
2021-07-18,796333,163072,F,1995,196565,"394,17",31,0
2021-07-18,780980,162349,M,1971,14570,"351,01",43,0
2021-07-18,783059,152955,M,1965,191281,"523,52",37,0
2021-07-18,791286,162349,F,1968,15560,"507,07",43,0
2021-07-18,804190,181877,F,1978,196569,"359,09",31,0
2021-07-15,786575,207795,M,1960,278104,"374,93",43,0
2021-07-15,792487,163072,M,1970,127015,"381,75",25,0
2021-07-15,791283,162349,F,1970,14794,"560,66",43,0
2021-07-15,817788,224654,F,1965,309864,"344,92",43,0
2021-07-15,801023,176284,M,1982,196569,"354,88",31,0
2021-07-15,806618,162349,M,1970,196520,"293,44",43,0
2021-07-15,813278,146362,M,1979,97109,"582,71",43,0
2021-07-14,794823,146362,M,1982,35056,"707,52",43,0
2021-07-20,808057,135383,M,1970,96509,"767,32",31,0
2021-07-26,789885,176675,M,1964,192989,"298,93",31,0
2021-07-20,796737,146362,M,1979,36082,"814,89",43,0
2021-07-20,798869,176284,F,1970,168423,"307,99",31,0
2021-07-26,789882,176675,M,1967,192989,"298,93",31,0
2021-07-25,806028,162349,M,1970,196566,"290,36",43,0
2021-07-25,781672,152955,M,1965,191284,"326,2",34,0
2021-07-25,808494,162349,M,1964,196520,"297,62",43,0
2021-07-25,793966,207795,M,1961,277795,"233,86",43,0
2021-07-25,792214,163072,M,1966,167713,"375,7",31,0
2021-07-25,792210,163072,M,1970,195113,"237,04",31,0
2021-07-25,795522,146362,M,1980,35055,"704,01",43,0
2021-07-22,798798,163072,M,1991,167713,"316,93",31,0
2021-07-22,797895,172586,M,1975,127708,"314,32",43,0
2021-07-22,796978,173984,M,1965,235706,"415,31",43,0
2021-07-22,791542,156075,M,1971,15578,"463,65",43,0
2021-07-22,792126,156075,M,1971,35566,"454,47",43,0
2021-07-22,808830,163072,F,1966,127015,"362,04",31,0
2021-07-21,804314,172586,M,1962,128359,"292,9",31,0
2021-07-21,802774,163072,M,1987,196565,"274,69",31,0
2021-07-21,792848,146362,M,1969,35056,"724,26",43,0
2021-07-21,781896,146576,M,1982,277952,"501,3",31,0
2021-07-21,779856,146576,M,1971,277292,"471,19",31,0
2021-07-21,799897,144899,M,1979,14651,"758,75",31,0
2021-07-21,794608,146362,F,1960,35056,"596,49",43,0
2021-07-20,797936,146362,M,1978,278179,"725,62",43,0
2021-07-20,799899,144899,M,1971,14651,"758,75",31,0
2021-07-20,791118,207795,M,1964,14588,"344,04",43,0
2021-08-10,790360,146362,M,1963,35062,"486,14",43,0
2021-08-10,811815,176284,F,1974,14947,"292,86",31,0
2021-08-11,800599,176675,M,1997,191279,"401,88",31,0
2021-09-02,772097,135383,M,1970,196526,"691,94",31,0
2021-09-02,773049,144899,M,1968,260976,"414,13",31,0
2021-09-02,780952,176669,M,1982,196569,"326,5",31,0
2021-09-02,775757,163534,M,1989,14935,"575,32",22,0
2021-09-02,781813,176284,M,1981,15380,"392,81",31,0
2021-09-02,783954,172586,M,1970,127247,"221,22",43,0
2021-09-02,783995,172586,M,1973,127247,"221,22",43,0
2021-09-02,778910,156370,M,1979,278075,"473,64",43,0
2021-09-02,780258,160261,M,1965,167079,"127,63",43,0
2021-09-02,772477,140344,M,1972,196519,"564,59",27,0
2021-09-02,774937,176284,M,1967,195115,"201,06",31,0
2021-09-02,782620,172586,M,1965,127247,"221,22",43,0
2021-08-31,780935,176284,M,1961,15170,"403,26",31,0
2021-08-31,787313,176675,M,1984,192989,"298,93",31,0
2021-08-31,811125,151590,M,1977,127707,"361,88",31,0
2021-08-31,824159,224666,M,1960,278242,"250,27",32,0
2021-08-31,792141,207795,M,1977,15472,"358,02",43,0
2021-08-31,805875,206100,F,1977,295537,"112,29",34,0
2021-08-30,792272,176284,M,1966,15174,"482,59",31,0
2021-08-29,795556,146576,M,1986,277952,"375,42",31,0
2021-08-29,784401,156075,F,1972,14490,"628,57",31,0
2021-08-29,799884,144899,M,1990,260976,"386,53",31,0
2021-08-29,799885,144899,M,1975,260980,"421,29",31,0
2021-09-02,775424,176284,M,1973,195115,"190,08",31,0
2021-08-27,813791,181877,M,1988,15085,"423,93",31,0
2021-09-03,777035,162349,F,1969,196536,"374,82",43,0
2021-09-03,780422,176284,M,1967,195115,"190,08",31,0
2021-09-08,787863,207795,M,1975,194671,"327,65",31,0
2021-09-08,797958,172586,M,1964,127708,"361,76",43,0
2021-09-08,787311,176675,F,1987,192989,"298,93",31,0
2021-09-08,785495,176675,M,1968,192989,"298,93",31,0
2021-09-07,795547,146362,M,1978,260897,"491,65",43,0
2021-09-06,792879,163072,M,1969,167712,"411,98",25,0
2021-09-06,787698,207795,M,1970,278099,"346,64",43,0
2021-09-06,798792,207795,M,1971,278099,"296,58",43,0
2021-09-06,806076,146362,M,1974,96732,"748,9",43,0
2021-09-06,792497,163072,M,1964,167713,"381,74",31,0
2021-09-06,790016,207795,M,1966,278173,"283,03",43,0
2021-09-05,785087,146576,M,1982,277292,"471,19",31,0
2021-09-05,791969,176284,M,1970,195115,"293,68",31,0
2021-09-05,780427,176284,F,1980,195115,"262,57",31,0
2021-09-05,782419,207795,M,1974,14011,"257,81",43,0
2021-09-05,775730,207795,M,1970,14799,"457,85",43,0
2021-09-05,778866,146576,M,1960,277292,"474,53",31,0
2021-09-04,773031,144899,F,1980,14009,"577,26",31,0
2021-09-03,779565,176284,M,1965,15408,"375,14",31,0
2021-09-03,782582,172586,M,1966,127247,"221,22",43,0
2021-09-03,778715,162349,M,1975,196520,"300,3",43,0
2021-09-03,784417,207795,F,1970,278172,"324,49",43,0
2021-09-03,780961,176284,F,1961,195115,"259,11",31,0
2021-09-03,780415,176284,F,1972,195115,"259,11",31,0
2021-08-26,808145,172586,M,1984,128359,"248,69",43,0
2021-08-26,799926,144899,M,1973,85386,"419,55",31,0
2021-08-26,812158,172586,M,1963,128359,"235,45",43,0
2021-08-17,822710,224663,F,1975,312257,"638,3",43,0
2021-08-17,796710,162349,F,1968,15549,"545,8",43,0
2021-08-17,820209,146362,M,1981,312257,"663,62",43,0
2021-08-17,820453,159886,M,1965,191279,"275,95",31,0
2021-08-17,798888,162349,M,1970,15613,"608,05",43,0
2021-08-16,794946,145271,M,1960,167202,"298,12",43,0
2021-08-16,799596,146362,M,1981,15557,"638,68",43,0
2021-08-15,785496,176675,M,1966,192989,"298,93",31,0
2021-08-15,798571,172586,M,1974,15540,"502,5",43,0
2021-08-15,782259,176284,M,1978,167802,"253,56",31,0
2021-08-15,802606,176284,M,1966,196569,"354,11",31,0
2021-08-15,811012,176743,F,1975,308077,"396,84",31,0
2021-08-15,808139,172586,M,1970,128359,"293,38",31,0
2021-08-15,798559,172586,M,1975,15505,"506,86",43,0
2021-08-15,799937,144899,M,1992,85386,"419,55",31,0
2021-08-13,799981,176284,M,1969,15063,"377,56",31,0
2021-08-12,821326,176284,M,1986,167910,"334,55",31,0
2021-08-12,813267,176284,M,1970,15408,"341,7",31,0
2021-08-12,822463,156075,F,1978,35741,"514,79",31,0
2021-08-12,799895,207795,M,1973,278281,"239,23",43,0
2021-08-11,797059,176284,M,1973,15170,"444,34",31,0
2021-08-11,829470,224687,F,1963,278852,"207,24",55,0
2021-08-11,797888,176675,M,1964,191279,"401,88",31,0
2021-08-17,809044,152955,M,1974,167731,"290,27",25,0
2021-08-17,797922,146362,M,1981,14912,"628,59",43,0
2021-08-17,805078,146362,M,1972,295667,"712,28",43,0
2021-08-18,797990,163072,F,1993,196565,"286,46",31,0
2021-08-26,810212,206100,F,1968,295537,"112,29",34,0
2021-08-26,812082,172586,M,1972,128359,"224,74",43,0
2021-08-26,806107,146362,M,1978,295667,"699,16",43,0
2021-08-26,814698,176284,M,1964,167910,"334,55",31,0
2021-08-26,791609,163534,F,1968,14935,"464,95",22,0
2021-08-25,796419,162867,M,1965,275247,"427,82",43,0
2021-08-25,801131,162349,M,1979,14914,"614,89",43,0
2021-08-25,797826,141289,M,1970,135166,"477,4",43,0
2021-08-25,800950,146362,F,1982,15557,"575,14",43,0
2021-08-23,810335,160689,M,1963,135216,"383,44",43,0
2021-08-23,810680,142707,F,1959,260904,"452,96",31,0
2021-07-14,804107,207795,M,1991,15521,"225,06",43,0
2021-08-23,794611,146362,M,1959,261260,"668,24",43,0
2021-08-22,810581,146362,M,1973,15278,"685,47",43,0
2021-08-22,810545,132948,M,1981,167206,"382,37",43,0
2021-08-22,812598,172586,F,1977,128359,"231,47",43,0
2021-08-22,797952,146362,M,1971,278179,"714,77",43,0
2021-08-20,806531,144899,M,1971,260980,"424,82",31,0
2021-08-19,810077,168832,M,1974,15085,"896,97",31,0
2021-08-19,799887,144899,F,1988,260980,"421,29",31,0
2021-08-19,776969,152955,M,1965,167713,"234,42",25,0
2021-08-18,776022,177295,M,1985,194664,"271,42",31,0
2021-08-18,780402,176284,F,1970,195115,"259,11",31,0
2021-08-18,780403,176284,F,1986,195115,"259,11",31,0
2021-08-23,800979,162349,M,1973,196520,"309,7",43,0
2021-02-24,782375,176669,F,1979,14947,"233,6",31,0
2021-07-14,785989,162349,M,1967,196563,"391,32",43,0
2021-07-14,794844,176284,F,1966,196565,"346,12",31,0
2021-06-10,798353,156075,F,1959,35062,"535,23",31,0
2021-06-10,796491,152955,M,1901,165648,"224,49",37,0
2021-06-09,780414,176284,F,1979,195115,"259,11",31,0
2021-06-07,795833,162349,M,1975,196520,"287,24",43,0
2021-06-07,784970,162349,F,1965,14796,"579,66",43,0
2021-06-07,807937,163072,M,1983,196649,"466,42",31,0
2021-06-07,790057,146576,M,1966,277952,"499,3",31,0
2021-06-07,801130,162349,F,1970,196519,"305,75",43,0
2021-06-06,790179,207795,M,1990,277795,"232,74",43,0
2021-06-06,793824,146362,M,1988,295604,"590,16",43,0
2021-06-06,788064,207795,M,1972,278099,"327,83",43,0
2021-06-06,796353,162349,M,1971,196562,"370,41",43,0
2021-06-06,791455,152955,F,1965,235758,"157,45",37,0
2021-06-06,785994,162349,M,1960,196533,"504,45",43,0
2021-06-06,793810,149456,M,1965,167710,"439,53",25,0
2021-06-06,785505,130805,M,1991,194670,"676,9",19,0
2021-06-05,790005,160689,M,1977,293908,"539,4",43,0
2021-06-05,777091,176284,M,1963,15170,"403,26",31,0
2021-06-05,790639,175333,M,1980,15563,"385,91",31,0
2021-06-05,793038,156075,F,1976,14781,"398,81",43,0
2021-06-05,777457,205533,M,1976,167713,"381,82",41,0
2021-06-05,790595,207795,M,1977,14859,"326,11",43,0
2021-06-05,779858,146576,M,1968,277292,"474,53",31,0
2021-06-10,823690,164084,M,1964,35530,"389,51",43,0
2021-06-05,794541,224640,F,1954,53447,"125,16",55,0
2021-06-12,821468,223475,M,1953,54733,"158,84",43,0
2021-06-12,822255,161606,M,1965,260976,"302,36",43,0
2021-06-20,793187,156075,F,1991,104625,"521,5",31,0
2021-06-17,797065,156075,F,1991,35522,"495,85",31,0
2021-06-17,808059,162349,M,1978,196520,"304,34",43,0
2021-06-17,799886,144899,M,1985,260980,"421,29",31,0
2021-06-17,796069,162349,F,1994,196503,"268,13",43,0
2021-06-17,779860,146576,M,1987,277952,"501,3",31,0
2021-06-16,802716,156969,M,1967,167203,"454,72",43,0
2021-06-16,800014,162349,M,1994,194667,"251,78",43,0
2021-06-16,793763,207795,M,1965,277796,"241,57",43,0
2021-06-16,775025,176675,M,1998,192989,"278,94",31,0
2021-06-16,775008,152955,F,1965,235758,"151,31",31,0
2021-06-16,801132,162349,F,1972,196998,"269,61",43,0
2021-06-15,797760,163072,F,1979,196519,"367,33",31,0
2021-06-15,787950,207795,M,1966,277792,"264,08",43,0
2021-06-14,812524,224650,F,1988,260927,"191,88",55,0
2021-06-14,775286,176284,M,1970,195115,"259,11",31,0
2021-06-14,801847,207075,M,1980,196570,"375,97",55,0
2021-06-14,794197,146362,M,1983,96730,"711,82",43,0
2021-06-13,791645,130805,M,1970,196565,"539,2",31,0
2021-06-13,800485,156969,M,1977,196565,"422,17",43,0
2021-06-13,790222,132948,F,1979,196571,"328,42",43,0
2021-06-13,790990,207795,M,1992,277795,"224,63",43,0
2021-06-13,775205,176284,M,1974,195115,"259,11",31,0
2021-06-12,805953,207795,F,1979,278707,"227,48",43,0
2021-06-20,804236,162349,M,1974,195076,"251,18",43,0
2021-06-05,786568,207795,F,1987,278101,"312,6",43,0
2021-06-04,780442,176284,M,1965,195115,"267,11",31,0
2021-05-30,802474,142707,F,1965,196521,"520,91",27,0
2021-05-30,790013,156075,F,1962,196527,"480,01",31,0
2021-05-29,777334,146576,M,1982,277952,"500,54",31,0
2021-05-27,792249,163072,M,1981,196565,"375,11",31,0
2021-05-27,788055,207795,M,1971,278172,"254,48",43,0
2021-05-27,791148,204725,M,1961,15582,"525,45",43,0
2021-05-27,798103,154277,M,1991,233647,"153,37",43,0
2021-05-26,795207,156075,F,1971,196526,"518,81",31,0
2021-05-26,775475,176284,M,1974,195115,"259,11",31,0
2021-05-26,794940,172586,M,1980,127247,"233,35",43,0
2021-05-26,798876,201145,F,1968,278074,"689,28",22,0
2021-05-26,797699,207795,M,1967,278033,"252,77",43,0
2021-05-26,773130,144899,M,1971,85386,"415,85",31,0
2021-05-26,793233,163072,F,1981,196565,"284,25",31,0
2021-05-26,788101,207795,M,1966,277792,"268,76",43,0
2021-05-25,796228,146362,M,1972,308029,"707,33",43,0
2021-05-25,790637,176284,M,1972,15408,"341,76",31,0
2021-05-25,793555,172586,M,1972,196537,"410,57",43,0
2021-05-24,791373,207795,M,1963,278099,"291,92",43,0
2021-05-24,793313,171790,F,1975,196565,"388,94",31,0
2021-05-24,796345,201145,F,1968,278074,"901,37",17,0
2021-05-24,790939,207795,M,1965,278104,"392,19",43,0
2021-05-24,791496,204725,F,1974,19125,"476,97",43,0
2021-05-30,784975,162349,M,1973,196562,"389,52",43,0
2021-06-04,785775,162349,M,1967,196543,"292,4",43,0
2021-05-30,770875,156075,F,1974,294147,"426,1",43,0
2021-05-30,792111,156075,F,1979,104550,"474,63",43,0
2021-06-04,788164,138694,F,1971,260960,"178,5",38,0
2021-06-04,777190,162349,M,1970,196677,"349,62",43,0
2021-06-04,792796,151590,M,1976,85506,"282,18",31,0
2021-06-04,790263,176284,F,1981,14553,"257,63",31,0
2021-06-04,786040,162349,M,1980,196526,"333,63",43,0
2021-06-04,787718,162349,M,1976,15109,"597,06",43,0
2021-06-04,791457,152955,M,1965,234372,"218,1",25,0
2021-06-04,784817,162349,M,1976,196526,"376,21",43,0
2021-06-04,778076,152955,M,1965,235759,"167,54",28,0
2021-06-01,778996,162349,F,1975,15381,"544,42",43,0
2021-06-01,774173,151590,M,1971,127697,"416,35",31,0
2021-06-01,775745,146576,M,1970,277952,"501,61",31,0
2021-06-01,770228,140344,M,1979,293908,"474,99",43,0
2021-06-01,773022,207795,F,1963,277963,"240,07",43,0
2021-05-31,793025,152955,M,1965,234427,"272,01",25,0
2021-05-31,781817,135383,M,1982,308005,"729,74",31,0
2021-05-31,779211,201145,M,1973,295330,"522,53",37,0
2021-05-31,793585,207795,M,1965,278091,"348,89",43,0
2021-05-31,793332,185439,M,1969,196565,"400,62",31,0
2021-05-31,790962,207795,M,1981,14588,"380,68",43,0
2021-05-31,792715,163072,M,1974,127015,"256,18",31,0
2021-05-31,785985,162349,M,1975,195151,"293,88",43,0
2021-05-30,780387,176284,M,1972,195115,"268,15",31,0
2021-05-30,791391,156370,M,1973,278201,"505,85",43,0
2021-06-20,818024,224655,M,1975,53447,"133,77",43,0
2021-06-20,790149,207795,M,1965,277939,"265,91",43,0
2021-06-20,805884,132948,F,1993,196567,"344,39",43,0
2021-07-09,821954,224660,F,1976,252436,"283,46",43,0
2021-07-09,817014,141502,M,1975,15880,"1002,69",31,0
2021-07-09,792999,176675,M,1984,192989,"298,93",31,0
2021-07-09,780726,161789,F,1980,277798,"479,24",25,0
2021-07-09,812904,156075,F,1981,196536,"509,03",31,0
2021-07-09,785084,146576,M,1977,277292,"474,36",31,0
2021-07-09,793010,176675,M,1984,192989,"298,93",31,0
2021-07-07,799961,207795,M,1980,278100,"314,1",43,0
2021-07-07,795681,146362,F,1993,35056,"599,36",43,0
2021-07-07,802478,142707,F,1964,87000,"389,99",31,0
2021-07-07,804416,152955,M,1965,196654,"526,17",25,0
2021-07-06,784770,207795,F,1964,277796,"256,9",43,0
2021-07-06,785990,162349,M,1974,15223,"577,01",43,0
2021-07-06,796512,162349,M,1984,196519,"310,74",43,0
2021-07-04,788181,146362,M,1980,14823,"582,69",43,0
2021-07-04,791424,152955,F,1965,235759,"186,77",37,0
2021-07-04,780406,176284,M,1969,195115,"259,11",31,0
2021-07-04,777112,152955,M,1965,235759,"111,07",34,0
2021-07-04,792859,146362,M,1966,35057,"596,22",43,0
2021-07-04,787772,176284,F,1969,195115,"289,3",31,0
2021-07-04,790801,207795,M,1975,275638,"279,6",43,0
2021-07-03,780302,132948,F,1985,196567,"680,63",17,0
2021-07-03,784608,130805,M,1985,196740,"408,15",43,0
2021-07-10,818108,161789,M,1981,294787,"455,75",31,0
2021-07-03,780021,73757,M,1972,235604,"361,36",19,0
2021-07-10,827068,224674,M,1999,312280,"249,59",55,0
2021-07-11,800982,145271,M,1962,196517,"404,28",43,0
2021-07-14,811169,146362,M,1974,295180,"713,34",43,0
2021-07-14,792930,176284,M,1967,195115,"293,68",31,0
2021-07-14,806026,162349,M,1963,196520,"310,21",43,0
2021-07-14,791528,162349,M,1982,14912,"646,98",43,0
2021-07-14,794498,163072,M,1966,167713,"265,33",31,0
2021-07-14,794788,207795,M,1975,277795,"224,25",43,0
2021-07-13,797959,207795,M,1968,278099,"284,61",43,0
2021-07-13,806029,162349,F,1969,196527,"320,36",43,0
2021-07-13,793714,176284,F,1964,15408,"341,71",31,0
2021-07-13,794266,203521,F,1976,305247,"523,13",43,0
2021-07-13,798733,172586,M,1970,127247,"280,4",31,0
2021-07-13,796057,163072,M,1981,196689,"407,39",31,0
2021-07-12,817918,162349,M,1965,13368,"540,54",43,0
2021-07-12,830217,224690,F,1979,240842,"223,33",43,0
2021-07-12,821316,176284,M,1969,167910,"334,55",31,0
2021-07-12,810378,146362,M,1983,15878,"597,35",43,0
2021-07-12,816612,160689,M,1982,295253,"416,63",43,0
2021-07-12,807930,156075,F,1979,14573,"515,52",31,0
2021-07-12,822262,176284,M,1987,167910,"334,55",31,0
2021-07-11,829477,224686,F,1986,54809,"200,27",55,0
2021-07-11,812601,162349,M,1973,15843,"476,52",43,0
2021-07-11,829925,224688,M,1976,139884,"276,79",31,0
2021-07-11,803791,156370,M,1982,278201,"512,54",43,0
2021-07-10,802680,135383,F,1973,276590,"688,64",31,0
2021-07-03,782559,133016,M,1978,15089,"501,16",43,0
2021-07-03,782001,152955,M,1965,235787,"152,97",37,0
2021-07-03,785379,162349,M,1966,195165,"242,78",43,0
2021-06-24,797889,172586,M,1961,127708,"314,32",43,0
2021-06-24,800500,135383,M,1980,294943,"704,16",31,0
2021-06-24,792292,163072,M,1977,127037,"394,84",31,0
2021-06-24,785042,162349,M,1972,196533,"499,8",43,0
2021-06-24,799425,142707,F,1966,196521,"462,39",31,0
2021-06-23,786559,150813,M,1964,196569,"328,76",55,0
2021-06-23,798730,172586,M,1961,127708,"353,79",43,0
2021-06-23,797770,162349,M,1968,194667,"252,1",43,0
2021-06-23,790630,207795,M,1964,278172,"261,95",43,0
2021-06-23,781460,146576,M,1965,277952,"501,3",31,0
2021-06-22,790587,162406,M,1965,15567,"419,91",43,0
2021-06-22,790963,207795,F,1970,278173,"274,81",43,0
2021-06-22,798074,207795,M,1983,15362,255,43,0
2021-06-22,796930,162349,F,1985,196565,"300,87",43,0
2021-06-22,803840,152955,M,1997,196521,"374,52",25,0
2021-06-21,797075,162349,M,1970,196536,"366,91",43,0
2021-06-21,792856,163072,F,1993,194663,"387,31",25,0
2021-06-21,792797,146362,M,1960,14913,"695,94",43,0
2021-06-20,795256,176284,M,1977,308007,"347,78",31,0
2021-06-20,795834,162349,M,1972,196561,"418,33",43,0
2021-06-20,801870,156969,M,1968,196565,"509,33",34,0
2021-06-20,797971,162349,M,1966,196519,"315,37",43,0
2021-06-20,795455,133666,M,1965,196537,"332,79",37,0
2021-06-24,802790,163072,M,1970,127037,"390,15",31,0
2021-06-27,802607,176284,M,1978,168423,"307,99",31,0
2021-06-27,795201,156075,M,1971,14575,"524,97",31,0
2021-06-27,817540,146362,M,1976,278179,"640,29",43,0
2021-07-02,758537,152955,M,1991,191280,"289,76",37,0
2021-07-02,784117,162349,F,1976,195076,"233,25",43,0
2021-07-02,778989,162349,M,1973,196523,"444,8",43,0
2021-07-02,744261,170338,M,1986,277292,"342,02",31,0
2021-07-02,781866,207795,M,1990,14591,"391,02",43,0
2021-07-02,775208,176284,F,1986,195115,"190,08",31,0
2021-07-02,782591,172586,M,1983,127247,"221,22",43,0
2021-07-02,777181,162349,M,1991,195122,"241,88",43,0
2021-07-01,771543,168832,M,1965,15085,"816,88",31,0
2021-07-01,777624,162349,M,1969,196519,"313,08",43,0
2021-07-01,773125,144899,M,1988,85386,"419,78",31,0
2021-07-14,790177,207795,M,1990,278149,"255,81",43,0
2021-07-01,777343,176284,M,1967,15131,"288,66",31,0
2021-07-01,776810,162349,M,1970,196740,"333,56",43,0
2021-07-01,776840,150813,M,1988,196569,"313,18",55,0
2021-07-01,773133,144899,M,1971,85429,"388,79",31,0
2021-06-30,792866,163072,M,1967,194670,"343,73",31,0
2021-06-30,801517,73757,M,1975,235604,"305,11",31,0
2021-06-29,799586,185439,M,1986,196556,"426,43",31,0
2021-06-28,806071,146362,M,1971,96703,"632,4",43,0
2021-06-28,804341,146362,M,1967,14925,"813,5",43,0
2021-06-28,804231,162349,M,1967,196526,"320,51",43,0
2021-06-28,777465,140344,M,1976,196519,"476,73",35,0
2021-06-27,804243,162349,M,1987,196684,"312,91",43,0
2021-07-01,773243,144899,F,1976,84764,"545,72",31,0
2020-02-04,731556,132948,M,1986,186837,"1004,94",19,0
2020-02-06,735796,162349,M,1973,14007,"363,26",31,0
2020-02-04,732638,163072,M,1993,192911,"306,86",31,0
2018-09-30,651967,163072,F,1979,291602,"200,07",43,0
2018-09-30,663829,171111,M,1975,304044,"812,82",19,0
2018-09-30,654555,73750,M,1969,184939,"453,09",31,0
2018-09-30,662951,214859,F,1993,50282,"130,46",43,0
2018-09-27,644269,151590,M,1980,80692,"344,24",31,0
2018-09-27,651164,146362,M,1981,96219,697,43,0
2018-09-27,649913,146362,M,1991,13377,"661,76",43,0
2018-09-27,650221,152955,M,1965,225353,"57,79",31,0
2018-09-26,647117,151590,M,1967,80800,"279,01",43,0
2018-09-26,641915,151590,M,1981,80800,"454,36",26,0
2018-09-26,662911,170990,M,1969,81825,"727,12",7,0
2018-09-26,657238,146362,M,1989,12635,"706,88",43,0
2018-09-26,642591,140344,M,1987,162009,"436,59",36,0
2018-09-26,634467,137352,M,1989,183179,"273,66",43,0
2018-09-26,656591,163072,M,1964,162421,"389,11",28,0
2018-09-26,656372,156075,M,1984,14046,"432,33",31,0
2018-09-26,657438,135383,M,1980,273081,"505,33",34,0
2018-09-26,658698,162349,M,1986,216961,"316,34",31,0
2018-09-25,650671,163072,M,1976,184935,"283,32",40,0
2018-09-25,641907,151590,M,1975,80800,"463,55",34,0
2018-09-25,655169,185883,M,1985,186837,"403,81",37,0
2018-09-25,656179,163072,M,1970,184935,"384,42",28,0
2018-09-24,656595,162349,F,1973,229092,"291,18",31,0
2018-09-30,648608,151590,M,1982,79759,"347,24",47,0
2018-09-23,649278,163072,M,1967,184926,"291,23",37,0
2018-10-04,597657,162349,M,1965,221812,"301,17",34,0
2018-10-04,622243,206635,M,1990,216953,"312,59",28,0
2018-10-10,656625,201154,M,1985,186837,"437,1",43,0
2018-10-10,662315,152955,M,1965,228940,"150,92",37,0
2018-10-10,651513,151590,M,1976,81036,"418,57",43,0
2018-10-10,659227,132948,M,1964,184935,"452,04",33,0
